election_id,election_date,office,district_display,reason,num_candidates_admitted,write_in_share,top_write_in_share
131646,2018-11-06,State Senate,2nd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131566,2018-11-06,State Senate,2nd Middlesex and Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
131627,2018-11-06,State Senate,2nd Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131590,2018-11-06,State Senate,2nd Suffolk and Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131574,2018-11-06,State Senate,2nd Worcester,uncontested: fewer than two candidates,1,0.0,0.0
131708,2018-11-06,State Senate,3rd Essex,uncontested: fewer than two candidates,1,0.0,0.0
131585,2018-11-06,State Senate,3rd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131554,2018-11-06,State Senate,4th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131526,2018-11-06,State Senate,"Berkshire, Hampshire and Franklin",uncontested: fewer than two candidates,1,0.0,0.0
131656,2018-11-06,State Senate,Hampden,uncontested: fewer than two candidates,1,0.0,0.0
131542,2018-11-06,State Senate,"Hampshire, Franklin and Worcester",uncontested: fewer than two candidates,1,0.0,0.0
131625,2018-11-06,State Senate,Middlesex and Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131626,2018-11-06,State Senate,Norfolk and Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131578,2018-11-06,State Senate,"Norfolk, Bristol and Plymouth",uncontested: fewer than two candidates,1,0.0,0.0
140920,2020-11-03,State Representative,10th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
140952,2020-11-03,State Representative,10th Essex,uncontested: fewer than two candidates,1,0.0,0.0
140984,2020-11-03,State Representative,10th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
140969,2020-11-03,State Representative,10th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140884,2020-11-03,State Representative,10th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
140864,2020-11-03,State Representative,10th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140942,2020-11-03,State Representative,10th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
140768,2020-11-03,State Representative,11th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
140950,2020-11-03,State Representative,11th Essex,uncontested: fewer than two candidates,1,0.0,0.0
140968,2020-11-03,State Representative,11th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140906,2020-11-03,State Representative,11th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
140882,2020-11-03,State Representative,11th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
140853,2020-11-03,State Representative,11th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140981,2020-11-03,State Representative,11th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
140839,2020-11-03,State Representative,12th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
140973,2020-11-03,State Representative,12th Essex,uncontested: fewer than two candidates,1,0.0,0.0
140915,2020-11-03,State Representative,12th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
140970,2020-11-03,State Representative,12th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140972,2020-11-03,State Representative,12th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
140867,2020-11-03,State Representative,12th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140967,2020-11-03,State Representative,13th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
140909,2020-11-03,State Representative,13th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
140866,2020-11-03,State Representative,13th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140992,2020-11-03,State Representative,13th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
140935,2020-11-03,State Representative,14th Essex,uncontested: fewer than two candidates,1,0.0,0.0
140760,2020-11-03,State Representative,14th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140987,2020-11-03,State Representative,14th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
140857,2020-11-03,State Representative,14th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140988,2020-11-03,State Representative,14th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
140934,2020-11-03,State Representative,15th Essex,uncontested: fewer than two candidates,1,0.0,0.0
140946,2020-11-03,State Representative,15th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140886,2020-11-03,State Representative,15th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
140854,2020-11-03,State Representative,15th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140990,2020-11-03,State Representative,15th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
140943,2020-11-03,State Representative,16th Essex,uncontested: fewer than two candidates,1,0.0,0.0
140896,2020-11-03,State Representative,16th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140897,2020-11-03,State Representative,16th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140991,2020-11-03,State Representative,16th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
140789,2020-11-03,State Representative,17th Essex,uncontested: fewer than two candidates,1,0.0,0.0
140895,2020-11-03,State Representative,17th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140861,2020-11-03,State Representative,17th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140944,2020-11-03,State Representative,17th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
140948,2020-11-03,State Representative,18th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140851,2020-11-03,State Representative,18th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140908,2020-11-03,State Representative,18th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
140979,2020-11-03,State Representative,19th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140773,2020-11-03,State Representative,1st Berkshire,uncontested: fewer than two candidates,1,0.0,0.0
140808,2020-11-03,State Representative,1st Franklin,uncontested: fewer than two candidates,1,0.0,0.0
140881,2020-11-03,State Representative,1st Hampden,uncontested: fewer than two candidates,1,0.0,0.0
140933,2020-11-03,State Representative,1st Hampshire,uncontested: fewer than two candidates,1,0.0,0.0
140976,2020-11-03,State Representative,1st Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
140856,2020-11-03,State Representative,1st Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140939,2020-11-03,State Representative,1st Worcester,uncontested: fewer than two candidates,1,0.0,0.0
140832,2020-11-03,State Representative,21st Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140799,2020-11-03,State Representative,23rd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140798,2020-11-03,State Representative,24th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140888,2020-11-03,State Representative,25th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140890,2020-11-03,State Representative,26th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140982,2020-11-03,State Representative,27th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140919,2020-11-03,State Representative,28th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140889,2020-11-03,State Representative,29th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140843,2020-11-03,State Representative,2nd Berkshire,uncontested: fewer than two candidates,1,0.0,0.0
140815,2020-11-03,State Representative,2nd Bristol,uncontested: fewer than two candidates,1,0.0,0.0
140914,2020-11-03,State Representative,2nd Hampden,uncontested: fewer than two candidates,1,0.0,0.0
140916,2020-11-03,State Representative,2nd Hampshire,uncontested: fewer than two candidates,1,0.0,0.0
140894,2020-11-03,State Representative,2nd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140977,2020-11-03,State Representative,2nd Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
140892,2020-11-03,State Representative,2nd Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
140860,2020-11-03,State Representative,2nd Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140978,2020-11-03,State Representative,30th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140956,2020-11-03,State Representative,32nd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140957,2020-11-03,State Representative,33rd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140963,2020-11-03,State Representative,34th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140955,2020-11-03,State Representative,35th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140910,2020-11-03,State Representative,36th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140873,2020-11-03,State Representative,3rd Barnstable,uncontested: fewer than two candidates,1,0.0,0.0
140974,2020-11-03,State Representative,3rd Berkshire,uncontested: fewer than two candidates,1,0.0,0.0
140936,2020-11-03,State Representative,3rd Essex,uncontested: fewer than two candidates,1,0.0,0.0
140786,2020-11-03,State Representative,3rd Hampshire,uncontested: fewer than two candidates,1,0.0,0.0
140847,2020-11-03,State Representative,3rd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140902,2020-11-03,State Representative,3rd Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
140865,2020-11-03,State Representative,3rd Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140879,2020-11-03,State Representative,4th Barnstable,uncontested: fewer than two candidates,1,0.0,0.0
140778,2020-11-03,State Representative,4th Berkshire,uncontested: fewer than two candidates,1,0.0,0.0
140971,2020-11-03,State Representative,4th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
140931,2020-11-03,State Representative,4th Essex,uncontested: fewer than two candidates,1,0.0,0.0
140858,2020-11-03,State Representative,4th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140907,2020-11-03,State Representative,5th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
140918,2020-11-03,State Representative,5th Essex,uncontested: fewer than two candidates,1,0.0,0.0
140941,2020-11-03,State Representative,5th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
140964,2020-11-03,State Representative,5th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140855,2020-11-03,State Representative,5th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140923,2020-11-03,State Representative,6th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
140900,2020-11-03,State Representative,6th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
140927,2020-11-03,State Representative,6th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140823,2020-11-03,State Representative,6th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
140863,2020-11-03,State Representative,6th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140893,2020-11-03,State Representative,6th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
140922,2020-11-03,State Representative,7th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
140980,2020-11-03,State Representative,7th Essex,uncontested: fewer than two candidates,1,0.0,0.0
140810,2020-11-03,State Representative,7th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140965,2020-11-03,State Representative,7th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
140754,2020-11-03,State Representative,7th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
140862,2020-11-03,State Representative,7th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140949,2020-11-03,State Representative,8th Essex,uncontested: fewer than two candidates,1,0.0,0.0
140898,2020-11-03,State Representative,8th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
140940,2020-11-03,State Representative,8th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140959,2020-11-03,State Representative,8th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
140880,2020-11-03,State Representative,8th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
140852,2020-11-03,State Representative,8th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140836,2020-11-03,State Representative,8th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
140905,2020-11-03,State Representative,9th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
140951,2020-11-03,State Representative,9th Essex,uncontested: fewer than two candidates,1,0.0,0.0
140883,2020-11-03,State Representative,9th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
140859,2020-11-03,State Representative,9th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140930,2020-11-03,State Representative,9th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
140795,2020-11-03,State Representative,"Barnstable, Dukes and Nantucket",uncontested: fewer than two candidates,1,0.0,0.0
140924,2020-11-03,State Senate,1st Bristol and Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
140783,2020-11-03,State Senate,1st Essex,uncontested: fewer than two candidates,1,0.0,0.0
140876,2020-11-03,State Senate,1st Essex and Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140835,2020-11-03,State Senate,1st Hampden and Hampshire,uncontested: fewer than two candidates,1,0.0,0.0
140911,2020-11-03,State Senate,1st Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140887,2020-11-03,State Senate,1st Middlesex and Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
140840,2020-11-03,State Senate,1st Plymouth and Bristol,uncontested: fewer than two candidates,1,0.0,0.0
140869,2020-11-03,State Senate,1st Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140868,2020-11-03,State Senate,1st Suffolk and Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140877,2020-11-03,State Senate,1st Worcester,uncontested: fewer than two candidates,1,0.0,0.0
140769,2020-11-03,State Senate,2nd Bristol and Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
140845,2020-11-03,State Senate,2nd Essex,uncontested: fewer than two candidates,1,0.0,0.0
140790,2020-11-03,State Senate,2nd Essex and Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140891,2020-11-03,State Senate,2nd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140811,2020-11-03,State Senate,2nd Middlesex and Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
140885,2020-11-03,State Senate,2nd Plymouth and Bristol,uncontested: fewer than two candidates,1,0.0,0.0
140872,2020-11-03,State Senate,2nd Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140838,2020-11-03,State Senate,2nd Suffolk and Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140819,2020-11-03,State Senate,2nd Worcester,uncontested: fewer than two candidates,1,0.0,0.0
140953,2020-11-03,State Senate,3rd Essex,uncontested: fewer than two candidates,1,0.0,0.0
140833,2020-11-03,State Senate,3rd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140958,2020-11-03,State Senate,5th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
140774,2020-11-03,State Senate,"Berkshire, Hampshire, Franklin & Hampden",uncontested: fewer than two candidates,1,0.0,0.0
140816,2020-11-03,State Senate,Bristol and Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
140901,2020-11-03,State Senate,Hampden,uncontested: fewer than two candidates,1,0.0,0.0
140787,2020-11-03,State Senate,"Hampshire, Franklin and Worcester",uncontested: fewer than two candidates,1,0.0,0.0
140870,2020-11-03,State Senate,Middlesex and Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140762,2020-11-03,State Senate,Middlesex and Worcester,uncontested: fewer than two candidates,1,0.0,0.0
140871,2020-11-03,State Senate,Norfolk and Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
140824,2020-11-03,State Senate,"Norfolk, Bristol and Plymouth",uncontested: fewer than two candidates,1,0.0,0.0
145908,2022-01-11,State Senate,1st Suffolk and Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154547,2022-11-08,State Representative,10th Essex,uncontested: fewer than two candidates,1,0.0,0.0
154581,2022-11-08,State Representative,10th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
154564,2022-11-08,State Representative,10th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154479,2022-11-08,State Representative,10th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
154459,2022-11-08,State Representative,10th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154534,2022-11-08,State Representative,10th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
154561,2022-11-08,State Representative,11th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
154545,2022-11-08,State Representative,11th Essex,uncontested: fewer than two candidates,1,0.0,0.0
154579,2022-11-08,State Representative,11th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
154563,2022-11-08,State Representative,11th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154502,2022-11-08,State Representative,11th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
154435,2022-11-08,State Representative,12th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
154567,2022-11-08,State Representative,12th Essex,uncontested: fewer than two candidates,1,0.0,0.0
154510,2022-11-08,State Representative,12th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
154481,2022-11-08,State Representative,12th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154566,2022-11-08,State Representative,12th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
154462,2022-11-08,State Representative,12th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154562,2022-11-08,State Representative,13th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
154499,2022-11-08,State Representative,13th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154505,2022-11-08,State Representative,13th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
154461,2022-11-08,State Representative,13th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154589,2022-11-08,State Representative,13th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
154411,2022-11-08,State Representative,14th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
154452,2022-11-08,State Representative,14th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154585,2022-11-08,State Representative,14th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
154528,2022-11-08,State Representative,15th Essex,uncontested: fewer than two candidates,1,0.0,0.0
154539,2022-11-08,State Representative,15th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154480,2022-11-08,State Representative,15th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
154449,2022-11-08,State Representative,15th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154587,2022-11-08,State Representative,15th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
154536,2022-11-08,State Representative,16th Essex,uncontested: fewer than two candidates,1,0.0,0.0
154574,2022-11-08,State Representative,16th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154588,2022-11-08,State Representative,16th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
154386,2022-11-08,State Representative,17th Essex,uncontested: fewer than two candidates,1,0.0,0.0
154543,2022-11-08,State Representative,17th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154456,2022-11-08,State Representative,17th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154542,2022-11-08,State Representative,18th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154447,2022-11-08,State Representative,18th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154504,2022-11-08,State Representative,18th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
154573,2022-11-08,State Representative,19th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154364,2022-11-08,State Representative,1st Berkshire,uncontested: fewer than two candidates,1,0.0,0.0
154404,2022-11-08,State Representative,1st Franklin,uncontested: fewer than two candidates,1,0.0,0.0
154476,2022-11-08,State Representative,1st Hampden,uncontested: fewer than two candidates,1,0.0,0.0
154493,2022-11-08,State Representative,1st Hampshire,uncontested: fewer than two candidates,1,0.0,0.0
154570,2022-11-08,State Representative,1st Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
154451,2022-11-08,State Representative,1st Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154532,2022-11-08,State Representative,1st Worcester,uncontested: fewer than two candidates,1,0.0,0.0
154549,2022-11-08,State Representative,20th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154428,2022-11-08,State Representative,21st Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154395,2022-11-08,State Representative,23rd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154394,2022-11-08,State Representative,24th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154483,2022-11-08,State Representative,25th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154485,2022-11-08,State Representative,26th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154577,2022-11-08,State Representative,27th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154484,2022-11-08,State Representative,29th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154568,2022-11-08,State Representative,2nd Berkshire,uncontested: fewer than two candidates,1,0.0,0.0
154509,2022-11-08,State Representative,2nd Hampden,uncontested: fewer than two candidates,1,0.0,0.0
154511,2022-11-08,State Representative,2nd Hampshire,uncontested: fewer than two candidates,1,0.0,0.0
154487,2022-11-08,State Representative,2nd Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
154455,2022-11-08,State Representative,2nd Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154572,2022-11-08,State Representative,30th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154551,2022-11-08,State Representative,32nd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154552,2022-11-08,State Representative,33rd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154557,2022-11-08,State Representative,34th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154550,2022-11-08,State Representative,35th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154349,2022-11-08,State Representative,37th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154529,2022-11-08,State Representative,3rd Essex,uncontested: fewer than two candidates,1,0.0,0.0
154382,2022-11-08,State Representative,3rd Hampshire,uncontested: fewer than two candidates,1,0.0,0.0
154443,2022-11-08,State Representative,3rd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154531,2022-11-08,State Representative,3rd Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
154497,2022-11-08,State Representative,3rd Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
154460,2022-11-08,State Representative,3rd Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154489,2022-11-08,State Representative,4th Barnstable,uncontested: fewer than two candidates,1,0.0,0.0
154565,2022-11-08,State Representative,4th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
154535,2022-11-08,State Representative,4th Essex,uncontested: fewer than two candidates,1,0.0,0.0
154578,2022-11-08,State Representative,4th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
154520,2022-11-08,State Representative,4th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154555,2022-11-08,State Representative,4th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
154453,2022-11-08,State Representative,4th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154423,2022-11-08,State Representative,5th Barnstable,uncontested: fewer than two candidates,1,0.0,0.0
154495,2022-11-08,State Representative,5th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
154560,2022-11-08,State Representative,5th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154472,2022-11-08,State Representative,5th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
154426,2022-11-08,State Representative,5th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
154516,2022-11-08,State Representative,6th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
154439,2022-11-08,State Representative,6th Essex,uncontested: fewer than two candidates,1,0.0,0.0
154368,2022-11-08,State Representative,6th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
154522,2022-11-08,State Representative,6th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154418,2022-11-08,State Representative,6th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
154458,2022-11-08,State Representative,6th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154488,2022-11-08,State Representative,6th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
154515,2022-11-08,State Representative,7th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
154575,2022-11-08,State Representative,7th Essex,uncontested: fewer than two candidates,1,0.0,0.0
154407,2022-11-08,State Representative,7th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154558,2022-11-08,State Representative,7th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
154457,2022-11-08,State Representative,7th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154544,2022-11-08,State Representative,8th Essex,uncontested: fewer than two candidates,1,0.0,0.0
154448,2022-11-08,State Representative,8th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154432,2022-11-08,State Representative,8th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
154501,2022-11-08,State Representative,9th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
154546,2022-11-08,State Representative,9th Essex,uncontested: fewer than two candidates,1,0.0,0.0
154580,2022-11-08,State Representative,9th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
154584,2022-11-08,State Representative,9th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154454,2022-11-08,State Representative,9th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154525,2022-11-08,State Representative,9th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
154390,2022-11-08,State Representative,"Barnstable, Dukes and Nantucket",uncontested: fewer than two candidates,1,0.0,0.0
154530,2022-11-08,State Senate,1st Essex,uncontested: fewer than two candidates,1,0.0,0.0
154507,2022-11-08,State Senate,1st Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154463,2022-11-08,State Senate,1st Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154359,2022-11-08,State Senate,2nd Bristol and Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
154486,2022-11-08,State Senate,2nd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154466,2022-11-08,State Senate,2nd Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154415,2022-11-08,State Senate,2nd Worcester,uncontested: fewer than two candidates,1,0.0,0.0
154429,2022-11-08,State Senate,3rd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154467,2022-11-08,State Senate,3rd Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154396,2022-11-08,State Senate,4th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154496,2022-11-08,State Senate,Hampden,uncontested: fewer than two candidates,1,0.0,0.0
154383,2022-11-08,State Senate,"Hampshire, Franklin and Worcester",uncontested: fewer than two candidates,1,0.0,0.0
154408,2022-11-08,State Senate,Middlesex and Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
154464,2022-11-08,State Senate,Middlesex and Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154482,2022-11-08,State Senate,Norfolk & Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154465,2022-11-08,State Senate,Norfolk and Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
154434,2022-11-08,State Senate,Suffolk and Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
154442,2022-11-08,State Senate,Worcester & Hampden,uncontested: fewer than two candidates,1,0.0,0.0
160300,2023-05-30,State Representative,10th Suffolk,no usable two-candidate contest,2,0.03696788648244959,0.03696788648244959
165513,2024-11-05,State Representative,10th Essex,uncontested: fewer than two candidates,1,0.0,0.0
165548,2024-11-05,State Representative,10th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
165531,2024-11-05,State Representative,10th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165445,2024-11-05,State Representative,10th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
165426,2024-11-05,State Representative,10th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165501,2024-11-05,State Representative,10th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
